customer_id,gross_revenue,recency_days,frequency,avg_ticket
17181,0.0008595031232219822,0.15281501340482573,0.004878048780487805,0.00013514923309907912
17951,0.0036130513500095794,0.10455764075067024,0.009756097560975608,0.000653338273933841
14729,0.0011230644969108833,1.0,0.0,5.720583275042957e-05
12748,0.1157754146138906,0.0,1.0,9.142076044799207e-05
15012,0.0015155226794257544,0.14209115281501342,0.004878048780487805,4.281997730087735e-05
12868,0.005757223612892295,0.4959785522788204,0.024390243902439022,0.0001945912387663779
17572,0.000812322162348218,0.19034852546916892,0.014634146341463414,0.00024481668817382616
14078,0.0037593230760897454,0.2707774798927614,0.024390243902439022,0.00020916559795285334
14001,0.007319246586330307,0.12064343163538874,0.009756097560975608,0.0006787279508427524
12662,0.012695440055066662,0.0,0.04878048780487805,0.00020869836220506556
15525,0.0029498668794741777,0.005361930294906166,0.009756097560975608,6.027304240123843e-05
14237,0.0005767756036959785,1.0,0.0,0.00023177059490473226
17905,0.0028668255223706193,0.19034852546916892,0.014634146341463414,0.0003049413423089269
15485,0.00922482720196984,0.08042895442359249,0.009756097560975608,0.0003879303435589462
12433,0.0479184813304902,0.0,0.02926829268292683,0.00041261757062134314
16955,0.0018581130581925035,0.4932975871313673,0.014634146341463414,0.00026879803481568625
15350,0.0004143111712263348,1.0,0.0,0.0002996750605050814
15605,0.004292607649792746,0.096514745308311,0.01951219512195122,0.0002317076406224414
18144,0.010348823137743839,0.01876675603217158,0.05365853658536585,0.0008703951688977911
15922,0.0013237179227680996,1.0,0.0,0.0004352078562143913
14594,0.0013607247052909528,0.01876675603217158,0.004878048780487805,9.285138000281022e-05
15165,0.0017473434826255493,1.0,0.0,0.00023404991234944746
14911,0.5031586883076675,0.002680965147453083,0.9658536585365853,0.0003206513501658472
16456,0.0077322680729769505,0.26541554959785524,0.01951219512195122,0.00025192883947852625
17346,0.00958866155172986,0.00804289544235925,0.06829268292682926,6.935566622961351e-05
17643,0.00036379852518836396,1.0,0.0,0.00016446175094190992
17841,0.14676510208104257,0.002680965147453083,0.6,6.771915094848843e-05
17873,0.006196862756280931,0.21447721179624665,0.01951219512195122,0.0005211915725680732
13093,0.028059488277519494,0.7372654155495979,0.03414634146341464,0.0006382290747006215
12921,0.05942253943049401,0.02412868632707775,0.17560975609756097,0.00029847823890049213
13468,0.02043781065725122,0.002680965147453083,0.17560975609756097,0.0002447492620073804
17760,0.0010302788563163131,0.05630026809651475,0.004878048780487805,0.00014904202447151986
16928,0.010172924490902383,0.21447721179624665,0.07804878048780488,0.0001768790709624642
16048,0.0009186853156012218,1.0,0.004878048780487805,0.0004153084333977685
16274,0.0012099749077535197,1.0,0.0,6.732199387115715e-05
14496,0.0019302637455119885,0.8337801608579088,0.004878048780487805,0.0003674151121822716
14696,0.007447749324868038,0.010723860589812333,0.02926829268292683,0.00020719327780672415
16539,0.004975352336453489,0.005361930294906166,0.014634146341463414,0.0003998575402604237
17025,0.0012816957002131067,0.16085790884718498,0.009756097560975608,0.0005150345698078636
13777,0.09306206298948454,0.0,0.15609756097560976,0.0017084426788226716
17690,0.01704515207208249,0.08042895442359249,0.06829268292682926,0.00024079911001171237
12947,0.005746225469393245,0.3833780160857909,0.024390243902439022,0.00021424213669022046
17460,0.002229828813717315,0.2520107238605898,0.024390243902439022,0.00027807854839986547
18229,0.02606918254990848,0.029490616621983913,0.09268292682926829,0.0005748804339706186
14142,0.0011170459688723171,1.0,0.0,0.00018362944742382863
17069,0.009707384182204926,0.07506702412868632,0.03902439024390244,0.0002455048876827597
13065,0.0007374846321543734,1.0,0.0,0.00019051049334684717
14606,0.04306704618740249,0.002680965147453083,0.43902439024390244,5.772940791229854e-05
16835,0.0006478873784373769,0.34316353887399464,0.004878048780487805,0.00023431143403520956
15235,0.008051608304737569,0.5817694369973191,0.05365853658536585,0.0002036294387260136
13576,0.02406458281820586,0.02680965147453083,0.08292682926829267,0.0006907195598834756
18011,0.00036824077207397277,1.0,0.0,4.756284273565147e-05
13090,0.03186889410478732,0.021447721179624665,0.05853658536585366,0.0007484111253564867
15694,0.02315843610268498,0.0,0.05853658536585366,0.0010877083571282854
14741,0.005016658067575321,0.029490616621983913,0.024390243902439022,0.00030750802335193547
13715,0.0038666893173491747,0.7533512064343164,0.01951219512195122,0.0001331815122827721
17732,0.001088959504692339,0.9973190348525469,0.0,0.00021879288115897967
12855,0.0001364916180174955,0.9973190348525469,0.0,0.00016454272669323534
15752,0.009448300879973297,0.10455764075067024,0.02926829268292683,8.313920273697827e-05
17855,0.0007486260739400534,0.9973190348525469,0.0,0.00015926120239502262
14047,0.004688039271755243,0.021447721179624665,0.01951219512195122,0.000529828389709731
17925,0.0008744061450317665,0.9973190348525469,0.0,0.0031623298213610145
13941,0.01831696019051795,0.05630026809651475,0.01951219512195122,0.0014720916533218628
17017,0.031146814038445943,0.005361930294906166,0.09268292682926829,0.0004469995147418849
14135,0.01680283466938686,0.002680965147453083,0.06829268292682926,0.00045349418053622565
13108,0.0012540749554646841,0.9973190348525469,0.0,0.0004535419441435744
15601,0.024276735931565326,0.029490616621983913,0.06341463414634146,0.00021414128288847902
13418,0.02195125551152079,0.029490616621983913,0.08292682926829267,0.00026114381470729656
15658,0.003668794383509635,0.5093833780160858,0.01951219512195122,0.0002764242231078449
14388,0.011509861680612346,0.02680965147453083,0.03414634146341464,0.00022379538312974957
14901,0.0050917105451991134,0.029490616621983913,0.03902439024390244,0.00019181670933548928
18041,0.014986815482892647,0.029490616621983913,0.09756097560975609,0.00011483157570752917
15955,0.01582106228309567,0.064343163538874,0.06341463414634146,0.00031266445599856626
15070,0.00038045695100939693,0.9973190348525469,0.0,0.0013759399665213853
16244,0.005455186649242552,0.5656836461126006,0.004878048780487805,0.0002168014511310237
15111,0.005615429958269392,0.0777479892761394,0.009756097560975608,0.0002417673727382007
14390,0.016668528350240516,0.02680965147453083,0.03902439024390244,0.00021077795540246118
16546,0.0028199311580701203,0.7774798927613941,0.004878048780487805,0.000407936400997103
15260,0.006487005962140166,0.2680965147453083,0.02926829268292683,0.00030468251683639407
13305,0.007167995244789657,0.010723860589812333,0.04390243902439025,0.00032004176157424596
14491,0.0012213671215408068,0.4691689008042896,0.004878048780487805,0.0002598311802293873
14060,0.02199779163010471,0.010723860589812333,0.08780487804878048,0.0003938416815473906
15923,0.0004552586566315836,0.9973190348525469,0.0,7.840303602615805e-05
16752,0.0007433598619063075,0.9973190348525469,0.0,0.00029871054933373875
17287,0.003812128494713835,0.06970509383378017,0.02926829268292683,0.00011118336353920413
15363,0.0011678810360552109,0.9973190348525469,0.0,0.0002639809493208402
12915,0.0013027605483480903,0.3967828418230563,0.004878048780487805,0.00021415877795989628
15544,0.012705936654562489,0.02412868632707775,0.03902439024390244,0.00017741930933334264
15738,0.017240288513904335,0.0482573726541555,0.07317073170731707,0.00036040631231762734
17381,0.07263650433574044,0.021447721179624665,0.13658536585365852,0.002410029729660209
15827,0.006577713777578567,0.19571045576407506,0.06341463414634146,0.00020685741530584225
14180,0.017011369501008858,0.02680965147453083,0.11707317073170731,0.0002563433164558273
13117,0.0035283978871814025,0.05630026809651475,0.03414634146341464,0.00016790279418507496
16916,0.002064426766371706,0.06166219839142091,0.004878048780487805,5.221044638744775e-05
17964,0.0016898450451142417,0.08310991957104558,0.004878048780487805,5.876347984645601e-05
14466,0.00814077566359467,0.0777479892761394,0.02926829268292683,0.00040890954958192066
17235,0.0019705663886273907,0.06702412868632708,0.004878048780487805,0.00024574632702927245
16510,0.0008888076228383368,0.9973190348525469,0.0,0.0002472625711241168
17802,0.004603600756357017,0.21983914209115282,0.009756097560975608,0.0001189223765522357
15107,0.001144595064477423,0.8337801608579088,0.024390243902439022,0.00024349884751500087
17976,0.0012652880463936806,0.9973190348525469,0.0,7.039957073383862e-05
14449,0.0032496468951094533,0.0482573726541555,0.014634146341463414,4.5552312575057614e-05
16781,0.001115039792859461,0.9973190348525469,0.0,0.00023721131858855715
13491,0.004355623071339406,0.13672922252010725,0.04390243902439025,0.00018316639623527686
16186,0.014354690915984878,0.058981233243967826,0.05365853658536585,0.00023813943267217834
17685,0.011433519518408855,0.04289544235924933,0.02926829268292683,0.00031807574108010984
17581,0.03956838269469703,0.0,0.11707317073170731,0.0003252292408797155
15732,0.0010536723016090752,0.5683646112600537,0.004878048780487805,0.0002721895769123418
13138,0.003447720951807283,0.058981233243967826,0.024390243902439022,0.00019791810366492037
15823,5.3736857487202956e-05,0.9973190348525469,0.0,0.00019434180318098662
17567,0.015517341564577989,0.01876675603217158,0.03414634146341464,0.00034011621561308273
15061,0.1953662206244783,0.00804289544235925,0.2292682926829268,0.0017532279739494413
16203,0.002124038853610842,0.1554959785522788,0.014634146341463414,0.0002194766763923942
15640,0.0448368158518857,0.010723860589812333,0.06829268292682926,0.0003350297427548407
15574,0.002515780544692552,0.4745308310991957,0.014634146341463414,5.415735368406662e-05
16770,0.0027588502633930016,0.15281501340482573,0.01951219512195122,6.881040120904731e-05
17838,0.009956723200945546,0.06970509383378017,0.01951219512195122,0.0002975945859949951
17228,0.006828485779185516,0.040214477211796246,0.03414634146341464,0.00011872851526450224
14829,0.0024989429960132277,0.0777479892761394,0.014634146341463414,0.0002151795631887257
17412,0.00450694606202337,0.005361930294906166,0.02926829268292683,0.00024696328172714346
14031,0.061929435481415274,0.01876675603217158,0.08780487804878048,0.0008958825449966053
14775,0.003625088406086711,0.1554959785522788,0.009756097560975608,0.00021850496737648928
12971,0.04008737326430847,0.00804289544235925,0.4146341463414634,0.0004753371118760554
17659,0.010745436970571055,0.045576407506702415,0.05365853658536585,0.0002459580020967267
15299,0.013996695971405121,0.17962466487935658,0.024390243902439022,0.008436615204957185
15646,0.0016036511257047684,0.42091152815013405,0.009756097560975608,0.00016570507576368923
13402,0.00222552986511834,0.34048257372654156,0.004878048780487805,0.00020637770664978523
17757,0.020066560621157935,0.002680965147453083,0.14146341463414633,9.806977620088164e-05
13011,0.00018109320973187394,0.9973190348525469,0.0,0.00021831062557330834
13798,0.13310207617006095,0.002680965147453083,0.2731707317073171,0.0013792829425245262
16754,0.007173512228825014,0.9973190348525469,0.0,0.012971667556320255
16634,0.0007806174164307683,0.5951742627345845,0.004878048780487805,0.0003136820660232369
18239,0.005594400934706065,0.5844504021447722,0.01951219512195122,0.0002299137145950458
14576,0.000126818983669799,0.9973190348525469,0.0,0.0004586466555071285
13145,0.002215821406198985,0.10455764075067024,0.014634146341463414,0.0013356032455944871
18168,0.004191259936571882,0.4718498659517426,0.024390243902439022,0.00011570903267865828
14395,0.012566220825095781,0.005361930294906166,0.03902439024390244,0.00012984660694018643
14865,0.0001870042640554663,0.01876675603217158,0.004878048780487805,0.00016907736876745836
15093,0.016468627240388105,0.0482573726541555,0.024390243902439022,0.0005514772568265794
12738,0.0004920504917244883,0.9973190348525469,0.0,0.0001779523111127234
16150,0.007354856210558491,0.1126005361930295,0.01951219512195122,0.00022734336681859204
17552,0.0033331539716445666,0.16085790884718498,0.014634146341463414,0.00024601028176547175
14236,0.0017584849244112295,0.21447721179624665,0.004878048780487805,0.0004239760778196405
17961,0.004644440768047297,0.05630026809651475,0.18536585365853658,6.745715858526333e-05
14573,0.005923306327099413,0.47989276139410186,0.03902439024390244,9.115705651503752e-05
17135,0.004083033905592654,0.04289544235924933,0.02926829268292683,0.00028397074787111007
17396,0.026197792762161186,0.10455764075067024,0.02926829268292683,0.0036440583033382546
12967,0.0059501031066996925,0.9597855227882037,0.004878048780487805,0.0011325694768536867
12686,0.0002548560027759745,0.9946380697050938,0.0,0.00015361639864772654
13370,0.0027042894407576607,0.9946380697050938,0.0,0.00025077401190979736
16883,0.0009913733714955783,0.5013404825737265,0.004878048780487805,9.435124069170952e-05
13520,0.010691306042795607,0.1554959785522788,0.024390243902439022,0.00044443215350435043
12841,0.01440989658091004,0.010723860589812333,0.11707317073170731,0.00012408107175000647
16905,0.01111432258493487,0.013404825737265416,0.02926829268292683,0.00019324738475730397
12427,0.002507003524636309,0.05630026809651475,0.009756097560975608,0.000323810461585844
17967,0.0004408930033966712,0.9946380697050938,0.0,3.3218952385394486e-05
16891,0.002900715567159216,0.002680965147453083,0.01951219512195122,5.167768736802789e-05
14589,0.00014240267234108783,0.9946380697050938,0.0,0.00017166859280987151
14156,0.42050749661404013,0.02412868632707775,0.2634146341463415,0.0010862747119484283
14680,0.10301036741609049,0.06702412868632708,0.07317073170731707,0.0014439600998099327
17884,0.002570233893612915,0.00804289544235925,0.014634146341463414,7.944759355680839e-05
12557,0.042957100576983404,0.04289544235924933,0.01951219512195122,0.0047077672490324915
14083,0.003648481851379473,0.010723860589812333,0.03902439024390244,7.290000832913893e-05
13013,0.017234986477298948,0.002680965147453083,0.05853658536585366,0.0002846169724796152
14210,0.006827590164894058,0.28150134048257375,0.024390243902439022,0.00024208129553885725
16477,0.00893629610183522,0.16890080428954424,0.02926829268292683,0.0002213597508506137
12600,0.0082792018084817,0.07506702412868632,0.04390243902439025,0.0005544835565720832
16013,0.13301878404095585,0.00804289544235925,0.22439024390243903,0.0034609245837851042
17949,0.20789170891159875,0.002680965147453083,0.2097560975609756,0.010896374997737372
12779,0.014263051661683367,0.09919571045576407,0.03414634146341464,0.0003461944883725519
16926,0.0008248607624285654,0.9946380697050938,0.0,0.00021308190563058179
17787,0.006681963281103737,0.4075067024128686,0.014634146341463414,0.0001803404914801713
12682,0.03950812576516808,0.00804289544235925,0.14634146341463414,0.00028807045170384677
14723,0.0041434699579799275,0.02680965147453083,0.024390243902439022,5.409764851001903e-05
17954,0.008356869479836541,0.013404825737265416,0.05365853658536585,6.231546544554657e-05
17819,0.01327253807990757,0.19034852546916892,0.02926829268292683,0.0010000154393765856
12712,0.0140723574667471,0.07506702412868632,0.05853658536585366,0.0004241110374051826
15373,0.008654894091460566,0.021447721179624665,0.05365853658536585,0.0002371274271328169
16140,0.002597926287504656,0.1742627345844504,0.004878048780487805,0.00026844340729673886
17198,0.0024798484993194423,0.06166219839142091,0.009756097560975608,9.342172430412679e-05
17238,0.013415048225963636,0.005361930294906166,0.07804878048780488,8.571755397899665e-05
12793,0.001653232332879628,0.8954423592493298,0.004878048780487805,0.0002717722888847325
15769,0.20152295986050212,0.01876675603217158,0.12195121951219512,0.005606284635197515
14396,0.0017482032723453447,0.1742627345844504,0.004878048780487805,8.660900140117778e-05
14898,0.004669804564781251,0.06166219839142091,0.024390243902439022,0.00014559105016234458
12725,0.0013319575742494706,0.9946380697050938,0.0,0.00020943849977591542
16725,0.002792776132753255,0.8096514745308311,0.024390243902439022,6.73346842248008e-05
12395,0.009610407066726346,0.05093833780160858,0.05365853658536585,0.00024136442197565276
16455,0.006595948484552557,0.16890080428954424,0.02926829268292683,0.00024095504456617445
13081,0.10151745004138119,0.029490616621983913,0.04878048780487805,0.0003571425114542695
15545,0.0010486568615769363,0.1447721179624665,0.004878048780487805,4.682117911698632e-05
17243,0.031054350818996285,0.002680965147453083,0.12195121951219512,0.0002814773941159938
15465,0.026347611120835505,0.05093833780160858,0.08292682926829267,0.0009823437199387958
13089,0.21074101621842903,0.005361930294906166,0.46829268292682924,0.00041922691147114793
16033,0.03158437535667836,0.013404825737265416,0.09268292682926829,0.00010046291841482543
13838,0.002478093095308193,0.013404825737265416,0.014634146341463414,5.150653467984056e-05
18055,0.024304070079740496,0.01876675603217158,0.04390243902439025,0.00024415772550415144
15038,0.0025273877059097862,0.1554959785522788,0.024390243902439022,7.031087114161754e-05
18109,0.028849420082581373,0.002680965147453083,0.12195121951219512,0.0002349892959102686
13069,0.0158922098824087,0.0,0.1121951219512195,0.00013523506822388036
16241,0.009342582569010155,0.02412868632707775,0.05853658536585366,5.1039089452326375e-05
14800,0.015546932660767605,0.1260053619302949,0.05365853658536585,0.00014604206007561122
15708,0.012052245695516505,0.10723860589812333,0.02926829268292683,0.00015134547868833384
16839,0.05944854806951769,0.021447721179624665,0.16097560975609757,0.000808264636996592
16168,0.01356891476123533,0.02680965147453083,0.12682926829268293,0.0005007408256655137
16931,0.016494420931981932,0.013404825737265416,0.09756097560975609,6.642853875589903e-05
16814,0.023283105612055304,0.03753351206434316,0.09756097560975609,0.0002606947878707675
15351,0.007022010115282762,0.032171581769437,0.02926829268292683,0.00011286853683943226
13269,0.01915263997358727,0.002680965147453083,0.06829268292682926,0.00021919746380174811
14813,0.000556821317282397,0.9892761394101877,0.004878048780487805,6.712565881871277e-05
12567,0.030842376828495093,0.058981233243967826,0.04390243902439025,0.00025466407903957435
17062,0.0019106318802433297,0.839142091152815,0.014634146341463414,0.0001001432984449426
15332,0.005950676299846222,0.9812332439678284,0.014634146341463414,0.0006148826582701136
14810,0.00747974066735875,0.10723860589812333,0.04878048780487805,0.00010608166379752109
16353,0.023915445126393032,0.00804289544235925,0.1073170731707317,0.0009201202261796763
18118,0.0202459700760218,0.02680965147453083,0.12195121951219512,5.7293017909915794e-05
13831,0.007892117311715548,0.04289544235924933,0.024390243902439022,0.0003857054495402538
13506,0.0016426282596688198,0.8471849865951743,0.004878048780487805,0.00022848616306293844
17796,0.0025001968560212635,0.10723860589812333,0.014634146341463414,0.00011026922312195984
15716,0.004008088901683837,0.38873994638069703,0.014634146341463414,0.00012284268520729928
18156,0.002632891069442996,0.032171581769437,0.004878048780487805,6.801407849039729e-05
16983,0.00691862040147738,0.032171581769437,0.02926829268292683,0.0001690642375645407
17059,0.011087848226479506,0.0777479892761394,0.01951219512195122,7.771261686269777e-05
16327,0.013662130296689794,0.03753351206434316,0.024390243902439022,0.00015537647535578076
17211,0.008301341393766433,0.06970509383378017,0.03414634146341464,0.00014228521743034627
17026,0.0005546718429829088,0.4959785522788204,0.004878048780487805,0.000501499023108536
15570,0.014922796973339578,0.01876675603217158,0.05365853658536585,0.00016708661877945584
15880,0.0012297858958804685,0.9892761394101877,0.0,4.235787567998037e-05
16718,0.00223455765717619,0.9892761394101877,0.0,0.00017958622182835622
15808,0.013380370040598565,0.8203753351206434,0.014634146341463414,0.00023264769379066982
17858,0.018469931111498177,0.013404825737265416,0.05365853658536585,0.00033566507905798495
16393,0.010912916843072839,0.005361930294906166,0.05853658536585366,0.00011959716045817242
14527,0.030478900724451523,0.005361930294906166,0.2634146341463415,0.00011352043116644379
14161,0.003978390331779241,0.5764075067024129,0.009756097560975608,0.0001332225057213267
17863,0.011320564643970753,0.1581769436997319,0.024390243902439022,0.0002766306747981611
16411,0.0007689744306418742,0.05093833780160858,0.004878048780487805,6.180069341155375e-05
16402,0.0010733041668777338,0.707774798927614,0.004878048780487805,6.469422692558177e-05
15023,0.024302887868875737,0.00804289544235925,0.04878048780487805,0.00015695090296754358
17402,0.009310268805374493,0.010723860589812333,0.05365853658536585,0.0005805347071228816
15426,0.005185212677226846,0.05093833780160858,0.01951219512195122,6.422109189637631e-05
12647,0.011273347858525334,0.058981233243967826,0.05365853658536585,0.0003706416200521166
15894,0.000941827988892377,0.67828418230563,0.004878048780487805,8.51541000938023e-05
15867,0.013635190218802874,0.013404825737265416,0.06829268292682926,0.00010743418113103166
12472,0.021738744152444752,0.08579088471849866,0.02926829268292683,0.000236804706686863
14506,0.007208512835335014,0.045576407506702415,0.01951219512195122,8.249973546554559e-05
15555,0.01720360415252638,0.032171581769437,0.07317073170731707,6.936189672238338e-05
13034,0.0023026959924699626,0.1447721179624665,0.004878048780487805,0.00022507582131647347
15889,0.0015317512103868905,0.41823056300268097,0.004878048780487805,6.087525625354902e-05
15953,0.005944657771807656,0.040214477211796246,0.03414634146341464,0.0002193788444642623
16143,0.00868724367966786,0.00804289544235925,0.024390243902439022,0.0002685283260431348
12720,0.018326883596867263,0.005361930294906166,0.11707317073170731,0.00019380120717096868
16422,0.12425537732194286,0.045576407506702415,0.24390243902439024,0.001217819121635161
12747,0.015032026092325235,0.005361930294906166,0.04878048780487805,0.0005278059220488362
15502,0.02480486176694956,0.040214477211796246,0.04390243902439025,0.0004292244843346372
12763,0.001770020436485149,0.3699731903485255,0.004878048780487805,0.000355631104132081
14081,0.00334787787059606,0.8096514745308311,0.004878048780487805,7.913564353320072e-05
17965,0.009395244689347583,0.09919571045576407,0.06341463414634146,0.00010327760542418636
14404,0.005281688248702205,0.08847184986595175,0.024390243902439022,0.0001854511373888623
13579,0.0016731507947215511,0.03753351206434316,0.004878048780487805,0.0002630881036453565
13174,0.010077559481148437,0.04289544235924933,0.009756097560975608,0.00011644075028801084
15987,0.005199148435601862,0.032171581769437,0.02926829268292683,0.0001343068438669059
17677,0.05862057056935492,0.002680965147453083,0.14146341463414633,0.0006973814965055297
13652,0.003923077193139081,0.12064343163538874,0.009756097560975608,0.0002252061606639522
17428,0.06182192594186923,0.0,0.13170731707317074,0.0006816518996389856
16858,0.0013458933326244854,0.9865951742627346,0.0,0.00048674848024709915
16161,0.019974204875423278,0.002680965147453083,0.08780487804878048,0.0001524000540286612
18219,0.007414862368085872,0.005361930294906166,0.04390243902439025,0.00023522972746778406
14293,0.0037492563714538055,0.00804289544235925,0.014634146341463414,0.00022228454375638603
14748,0.005071863732500504,0.0777479892761394,0.01951219512195122,0.00020609693472170915
16638,0.006021107407726115,0.058981233243967826,0.04390243902439025,0.00023165542939173605
17674,0.001974077196649888,0.19839142091152814,0.004878048780487805,0.00026442001783913796
12808,0.0016323466076029356,0.096514745308311,0.009756097560975608,0.00021864652498621378
13094,0.0069045413448157325,0.05630026809651475,0.05365853658536585,0.0010404412336299422
15899,0.00020151321557701108,0.9865951742627346,0.0,0.00018219544048217497
12708,0.008751620434937532,0.0777479892761394,0.04390243902439025,0.0002153104464439293
15898,0.004975603108455096,0.002680965147453083,0.01951219512195122,0.00020923832837365015
14443,0.005087805666888378,0.14209115281501342,0.014634146341463414,0.00019785249381909484
17691,0.0010403455609522493,0.9597855227882037,0.004878048780487805,0.00019802406892546848
17227,0.0033650736649919652,0.0482573726541555,0.024390243902439022,0.0002589349539914388
15039,0.07134262828116349,0.02412868632707775,0.22439024390243903,0.00017178021211449447
15919,0.0022923785158324196,0.05093833780160858,0.004878048780487805,5.7975466870620756e-05
13497,0.001246874216561399,0.7560321715817695,0.004878048780487805,0.00023733566525313115
15860,0.0035008129670046372,0.10723860589812333,0.03414634146341464,8.916091712980836e-05
14189,0.016673042246269427,0.005361930294906166,0.06829268292682926,0.00022754271681724926
15304,0.0024876582559409163,0.16085790884718498,0.03414634146341464,0.000391162168489499
14344,0.0031881361055724356,0.34048257372654156,0.03414634146341464,0.00016239493042709432
16719,0.006414102958815863,0.03753351206434316,0.02926829268292683,0.00011540744651784485
15048,0.0013758426745306856,0.1742627345844504,0.014634146341463414,5.129688626230782e-05
15301,0.01816431169068263,0.13404825737265416,0.05365853658536585,0.00027033771241665713
14708,0.004035172277857386,0.005361930294906166,0.009756097560975608,0.0005211923258308759
16898,0.0018227900305375813,0.06970509383378017,0.009756097560975608,4.069261435247644e-05
14825,0.007977809687121803,0.00804289544235925,0.05365853658536585,0.00023844722034257335
18113,0.00027341313089488864,0.9865951742627346,0.0,0.00098881109458486
17596,0.010130938092919053,0.06166219839142091,0.02926829268292683,0.00013570000381965612
15078,0.03490427423680954,0.01876675603217158,0.15121951219512195,0.00028689296454404654
14085,0.01593670400040811,0.005361930294906166,0.08292682926829267,0.00012807959779596233
17860,0.0009056451715176605,0.9865951742627346,0.0,5.6470813613969444e-05
13155,0.003481288575450956,0.08847184986595175,0.014634146341463414,0.00014812046326208279
15028,0.002246666362396639,0.021447721179624665,0.014634146341463414,0.00016927440976235018
16919,0.00930167090817654,0.41823056300268097,0.04878048780487805,0.00010287436796519319
17259,0.002161547180136909,0.3967828418230563,0.004878048780487805,6.304301816414616e-05
17019,0.0045590708137859615,0.029490616621983913,0.014634146341463414,7.046191514135488e-05
16722,0.01694792418460231,0.045576407506702415,0.05853658536585366,0.0002724130802686351
15882,0.0018416695798014193,0.5308310991957105,0.014634146341463414,0.0003027491944826715
14667,0.0330909777177613,0.02680965147453083,0.11707317073170731,0.00020922208844902277
16710,0.008895384441001629,0.05093833780160858,0.04390243902439025,8.002628042628808e-05
15984,0.010165831225714081,0.005361930294906166,0.04390243902439025,0.0001361673838598989
14487,0.004285800981177701,0.06970509383378017,0.024390243902439022,0.00010763746731458785
17682,0.008864181239087393,0.02680965147453083,0.024390243902439022,0.0002716755671552603
16658,0.00044150202111485946,0.9865951742627346,0.0,0.00019958903186687325
16550,0.008235961550490325,0.289544235924933,0.01951219512195122,0.00011866825372084794
